siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,latitude,longitude
5675855,18,567585500018,O,,NN,,,,True,1,,5.0,,RUE,STE CATHERINE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.436236,-2.089696
5675863,12,567586300012,O,,NN,,,,True,1,,5.0,,RUE,STE CATHERINE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.436236,-2.089696
5675871,15,567587100015,O,,NN,,,,True,1,,5.0,,RUE,STE CATHERINE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,47.436236,-2.089696
5675897,10,567589700010,O,,NN,,,,True,1,,5.0,,RUE,STE CATHERINE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N,47.436236,-2.089696
5675921,26,567592100026,O,1900-01-01,NN,,,2019-11-14T14:00:38,True,4,,6.0,,RUE,FRANCOIS D ORVAULT,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,96.02A,NAFRev2,N,47.276562,-1.780305
5675947,13,567594700013,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE TRIGNAC,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.03,NAP,N,47.296514,-2.188582
5675996,10,567599600010,O,,NN,,,2019-11-14T14:00:39,True,1,,94.0,,AV,DU GENERAL DE GAULLE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,52.4V,NAF1993,N,47.274762,-2.216608
5676002,16,567600200016,O,,,,,2019-11-14T14:00:39,True,1,,,,LD,TABAGO,44460,SAINT-NICOLAS-DE-REDON,,,44185,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.71,NAP,N,47.645459,-2.068559
5676010,19,567601000019,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,DE L HALLALI,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.22,NAP,N,47.285634,-2.386853
5676093,15,567609300015,O,,NN,,,2019-11-14T14:00:39,True,1,,89.0,,RUE,JEAN JAURES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,62.41,NAP,N,47.280109,-2.215608
5676101,16,567610100016,O,,,,,,True,1,,,,BD,DE VILLENEUVE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N,47.434239,-2.084333
5676119,18,567611900018,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,DES IBIS,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N,47.284841,-2.396142
5676168,15,567616800015,O,,,,,2019-11-14T14:00:38,True,1,,59.0,,RUE,DE FEDRUN,44720,SAINT-JOACHIM,,,44168,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N,47.373799,-2.211413
5676234,15,567623400015,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,HENRI BERTHO RN771,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N,47.294976,-2.360585
5676259,12,567625900012,O,,,,,,True,1,,,,,LE GRAVIER,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.04,NAP,N,47.468324,-1.770504
5676333,31,567633300031,O,,NN,,,2019-11-14T14:00:39,True,1,,,,,BERRIEN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1993-12-20,F,,,,,52.4V,NAF1993,N,47.2564,-2.288953
5676358,12,567635800012,O,,NN,,,,True,1,,,,,BOURG,44460,AVESSAC,,,44007,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N,47.662167,-1.972652
5676432,15,567643200015,O,,,,,2019-11-14T14:00:39,True,1,,31.0,,,PONT BRIEN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N,47.294605,-2.248888
5676473,19,567647300019,O,,NN,,,,True,1,,47.0,B,AV,DU GENERAL DE GAULLE,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,70.2C,NAF1993,N,47.267372,-2.341594
5680061,16,568006100016,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,HENRI GAUTIER,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N,47.280661,-2.204487
5680087,11,568008700011,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.06,NAP,N,47.282123,-2.392388
5680111,19,568011100019,O,,,,,2019-11-14T14:00:38,True,1,,,,AV,DES ORMES,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N,47.278074,-2.424161
5680145,17,568014500017,O,1956-01-01,21,2021.0,,2023-12-22T03:41:49,True,5,LA PROVIDENCE,73.0,,RUE,HENRI GAUTIER,44550,MONTOIR-DE-BRETAGNE,,,44103,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,22.22Z,NAFRev2,O,47.313682,-2.17149
5680152,13,568015200013,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DU CDT GUSTAVE GATE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N,47.275758,-2.221809
5680236,14,568023600014,O,1956-01-01,NN,,,2019-11-14T14:00:39,True,5,,10.0,,AV,DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2013-12-30,F,,,,,47.71Z,NAFRev2,O,47.275027,-2.213271
5680244,18,568024400018,O,,NN,,,2019-11-14T14:00:38,True,1,,2.0,,AV,PIERRE LOTI,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N,47.281578,-2.405974
5680335,14,568033500014,O,,NN,,,2019-11-14T14:00:38,True,1,,33.0,,RUE,JEAN JAURES,44550,MONTOIR-DE-BRETAGNE,,,44103,,,,,,,,,,,,,,,,,,,1994-07-08,F,,,,,70.2C,NAF1993,N,47.327605,-2.152417
5680376,26,568037600026,O,1984-05-18,NN,,,,True,4,ZA DE LA LANDE,,,RUE,DE LA LANDE,44350,GUERANDE,,BP 59,44069,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,28.5D,NAF1993,O,47.326355,-2.402868
5680376,34,568037600034,O,1996-01-15,,,,2019-11-14T14:01:02,False,3,ZA LA POULASSE,,,AV,LION,83210,SOLLIES-PONT,,,83130,,,,,,,,,,,,,,,,,,,1999-01-14,F,,,,,28.5D,NAF1993,N,43.201861,6.050016
5680384,12,568038400012,O,1956-01-01,NN,,,2018-09-29T12:00:17,True,5,,9.0,,PL,D AIGUILLON,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,2016-05-01,F,,,,,47.73Z,NAFRev2,O,47.295608,-2.513522
5680392,15,568039200015,O,,,,,2019-11-14T14:00:39,True,1,,,,RUE,DE TRIGNAC,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,32.04,NAP,N,47.29092,-2.194734
5680400,24,568040000024,O,,NN,,,,True,1,,7.0,,AV,VILLES BABIN,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,1992-12-01,F,,,,,70.1C,NAF1993,N,47.246971,-2.319755
5680467,23,568046700023,O,,NN,,,,True,1,,32.0,,RUE,FABERT,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N,48.859843,2.311231
5680491,23,568049100023,O,1988-07-07,NN,,,2019-11-14T14:00:38,True,1,,10.0,,AV,DE PAVIE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1996-05-22,F,,,,,55.3A,NAF1993,N,47.282371,-2.405231
5680509,14,568050900014,O,,,,,,True,1,,,,RUE,ALEXANDRE OLIVIER,44220,COUERON,,,44047,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N,47.212614,-1.726183
5680541,25,568054100025,O,1987-03-31,NN,,,2023-09-24T03:33:20,True,3,RTE DE ST ANDRE DES EAUX,,,,LA LANDE,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N,47.294157,-2.432727
5680541,33,568054100033,O,1991-01-01,NN,,,2019-11-14T14:00:38,False,4,ZI,9.0,,RUE,DU CHENE LASSE,44800,SAINT-HERBLAIN,,,44162,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,74.1J,NAF1993,N,47.226076,-1.64253
5680566,14,568056600014,O,,,,,2019-11-14T14:00:39,True,1,,,,LD,LA DIGUE,44460,SAINT-NICOLAS-DE-REDON,,,44185,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.07,NAP,N,47.642211,-2.063584
5680582,11,568058200011,O,,,,,2019-11-14T14:00:38,True,1,,14.0,,RUE,DES PORTEAUX,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1987-08-31,F,,,,,59.09,NAP,N,47.630437,-1.833217
5680624,29,568062400029,O,,NN,,,2019-11-14T14:00:39,True,1,,49.0,,BD,DE LA LIBERATION,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N,47.282532,-2.207691
5680632,22,568063200022,O,,,,,,True,1,,,,AV,EMILE OUTTIER,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N,47.267433,-2.339113
5710058,16,571005800016,O,,NN,,,,True,1,,162.0,,CHS,MARCADE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1981-05-13,F,,,,,67.07,NAP,N,50.111441,1.82887
5710066,27,571006600027,O,,,,,2019-11-14T14:01:01,True,1,,56.0,,RUE,JEAN JAURES,80580,PONT-REMY,,,80635,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,50.054485,1.909059
5710082,16,571008200016,O,,NN,,,,True,1,,20.0,,RUE,PASTEUR,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,1984-11-10,F,,,,,57.07,NAP,N,50.217014,1.62369
5710256,16,571025600016,O,,NN,,,,True,1,,154.0,,RTE,DE PARIS,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,F,,,,,67.07,NAP,N,50.094391,1.842615
5710264,10,571026400010,O,,,,,2019-11-14T14:01:00,True,1,,,,RUE,VICTOR HUGO,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N,50.062028,1.596585
5710306,19,571030600019,O,,NN,,,2019-11-14T14:01:00,True,1,,,,,,80220,BUIGNY-LES-GAMACHES,,,80148,,,,,,,,,,,,,,,,,,,1996-06-30,F,,,,,70.2C,NAF1993,N,50.022764,1.565916
5710314,13,571031400013,O,1957-01-01,NN,,,,True,3,,,,RUE,D HOCQQUELUS AIGNEVILLE,80210,AIGNEVILLE,,,80008,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,70.2C,NAF1993,N,50.032098,1.617243
5710348,11,571034800011,O,,,,,2019-11-14T14:01:01,True,1,,,,,,80510,LONGPRE-LES-CORPS-SAINTS,,,80488,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.49,NAP,N,50.010474,1.994527
5710371,13,571037100013,O,,,,,,True,1,,23.0,,RUE,DU PONT DE LA VILLE,80132,CAOURS,,,80171,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,57.01,NAP,N,50.131667,1.883658
5710405,19,571040500019,O,1957-01-01,NN,,,2007-03-07T11:52:03,True,3,,,,RUE,DE GOVES,80150,GUESCHART,,,80396,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,70.2C,NAFRev1,N,50.245265,2.014748
5710439,18,571043900018,O,,,,,2019-11-14T14:01:00,True,1,,,,RUE,DU BORDELET,80150,CRECY-EN-PONTHIEU,,,80222,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,66.04,NAP,N,50.25774,1.831982
5710520,15,571052000015,O,,NN,,,2019-11-14T14:01:01,True,1,,,,CITE,LECLERC,80510,LONGPRE-LES-CORPS-SAINTS,,,80488,,,,,,,,,,,,,,,,,,,,F,,,,,86.06,NAP,N,50.008904,2.004167
5710538,17,571053800017,O,,,,,,True,1,,24.0,,RUE,BOUCHER DE PERTHES,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1997-05-19,F,,,,,52.4C,NAF1993,N,50.105109,1.835826
5710595,17,571059500017,O,,NN,,,,True,1,,,,RUE,DE TOURS,80210,CHEPY,,,80190,,,,,,,,,,,,,,,,,,,1989-09-30,F,,,,,22.02,NAP,N,50.036631,1.675725
5710660,19,571066000019,O,,,,,2019-11-14T14:01:00,True,1,,,,RTE,NATIONALE,80220,BOUVAINCOURT-SUR-BRESLE,,,80127,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N,50.032605,1.488078
5710694,18,571069400018,O,,NN,,,2019-11-14T14:01:00,True,1,,4.0,,RUE,PASTEUR,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,,,,,,,,,,,,,,,1987-04-16,F,,,,,00.10,NAP,N,50.058975,1.603306
5710736,17,571073600017,O,,NN,,,,True,1,,185.0,,CHS,MARCADE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,F,,,,,64.41,NAP,N,50.111441,1.82887
5710744,11,571074400011,O,,NN,,,,True,1,,,,HAM,MONCHAUX,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,1995-10-30,F,,,,,70.2C,NAF1993,N,50.319481,1.594511
5710793,18,571079300018,O,,NN,,,,True,1,,,,,GRANDE RUE,80140,RAMBURES,,,80663,,,,,,,,,,,,,,,,,,,1987-10-31,F,,,,,22.02,NAP,N,49.94446,1.704234
5710843,11,571084300011,O,,NN,,,,True,1,,2.0,,RUE,JULES FERRY,80570,DARGNIES,,,80235,,,,,,,,,,,,,,,,,,,1987-02-17,F,,,,,81.21,NAP,N,50.041693,1.525961
5710967,18,571096700018,O,,NN,,,,True,1,,,,,,80690,GORENFLOS,,,80380,,,,,,,,,,,,,,,,,,,1984-09-24,F,,,,,45.23,NAP,N,50.095821,2.050255
5711106,12,571110600012,O,,,,,2019-11-14T14:01:01,True,1,,,,,,80970,SAILLY-FLIBEAUCOURT,,,80692,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N,50.180859,1.76926
5711155,19,571115500019,O,,,,,,True,1,,,,,,80770,BEAUCHAMPS,,,80063,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.11,NAP,N,50.015111,1.510207
5711197,11,571119700011,O,,NN,,,,True,1,,31.0,,AV,ARISTIDE BRIAND,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1989-11-15,F,,,,,67.04,NAP,N,50.109607,1.843365
5711221,19,571122100019,O,,,,,,True,1,,4.0,,RUE,DE LA PORTE DU PONT,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.49,NAP,N,50.215063,1.627204
5711379,15,571137900015,O,,NN,,,,True,1,,11.0,,RUE,PAUL BOS,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,52.6D,NAF1993,N,50.216095,1.625603
5711445,14,571144500014,O,,NN,,,,True,1,,8.0,,RUE,MARECHAL FOCH,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,F,,,,,64.49,NAP,N,50.105484,1.833788
5711551,19,571155100019,O,1957-01-01,,,,2012-06-29T03:45:15,True,4,,93.0,,PL,DE L'EGLISE,80210,CHEPY,,,80190,,,,,,,,,,,,,,,,,,,2010-12-31,F,,,,,68.20B,NAFRev2,N,50.063283,1.646216
5711585,17,571158500017,O,,NN,,,,True,1,,,,PL,MAX LEJEUNE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1988-03-31,F,,,,,64.11,NAP,N,50.106034,1.833002
5711684,18,571168400018,O,,,,,,True,1,,,,RUE,TILLOY,80220,MAISNIERES,,,80500,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N,50.01248,1.618969
5711726,17,571172600017,O,,,,,,True,1,,,,,,80132,CAHON,,,80161,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.05,NAP,N,50.128028,1.735971
5711742,14,571174200014,O,,,,,,True,1,,,,CHS,MARCADE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.01,NAP,N,50.111441,1.82887
5711759,18,571175900018,O,,NN,,,,True,1,,134.0,,RUE,DE MENCHECOURT,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N,50.119287,1.815727
5711767,11,571176700011,O,,NN,,,2019-11-14T14:01:00,True,1,,,,AV,DE LA PLAGE,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,1989-10-07,F,,,,,64.49,NAP,N,50.3397,1.560467
5711833,11,571183300011,O,,,,,2019-11-14T14:01:01,True,1,,,,,,80270,WIRY-AU-MONT,,,80825,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,22.02,NAP,N,49.961243,1.83895
5711874,15,571187400015,O,,NN,,,,True,1,,54.0,,RUE,DE L ISLE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1989-05-31,F,,,,,81.21,NAP,N,50.10196,1.830829
5711882,18,571188200018,O,,NN,,,,True,1,,9.0,,RUE,BOUCHER DE PERTHES,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N,50.105095,1.83563
5712062,16,571206200016,O,,NN,,,2019-11-14T14:01:00,True,1,,8.0,,RUE,DES FUSILLES,80150,CRECY-EN-PONTHIEU,,,80222,,,,,,,,,,,,,,,,,,,,F,,,,,55.72,NAP,N,50.251811,1.89143
5712211,19,571221100019,O,,,,,2019-11-14T14:01:00,True,1,,,,,,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.42,NAP,N,50.340457,1.565907
5712252,13,571225200013,O,,NN,,,,True,1,,16.0,,RTE,NATIONALE,80132,LE TITRE,,,80763,,,,,,,,,,,,,,,,,,,1989-09-30,F,,,,,67.05,NAP,N,50.188931,1.79424
5712260,16,571226000016,O,,NN,,,,True,1,,29.0,,RUE,SAINT DENIS,80490,HALLENCOURT,,,80406,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,67.07,NAP,N,49.98965,1.877488
5712633,14,571263300014,O,,NN,,,,True,1,,,,,,80140,LE TRANSLAY,,,80767,,,,,,,,,,,,,,,,,,,1995-05-01,F,,,,,55.4A,NAF1993,N,49.967525,1.671017
5712658,29,571265800029,O,,NN,,,,True,1,,61.0,,RUE,DE LA REPUBLIQUE,80490,HALLENCOURT,,,80406,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N,49.992357,1.873374
5712732,14,571273200014,O,,NN,,,,True,1,,,,RUE,GRANDE,80220,GAMACHES,,,80373,,,,,,,,,,,,,,,,,,,,F,,,,,64.24,NAP,N,50.025087,1.56758
5712880,11,571288000011,O,,,,,2019-11-14T14:01:00,True,1,,,,HAM,DE WADICOURT,80150,DOMPIERRE-SUR-AUTHIE,,,80248,,,,,,,,,,,,,,,,,,,1997-04-14,F,,,,,01.4A,NAF1993,N,50.269486,1.902523
5712898,13,571289800013,O,,,,,2019-11-14T14:01:01,True,1,,,,RUE,DU MARECHAL FOCH,80860,NOYELLES-SUR-MER,,,80600,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,50.184818,1.707921
5713052,24,571305200024,O,,,,,,True,1,,,,RUE,PAUL BIGNON,76260,EU,,,76255,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,63.05,NAP,N,50.047729,1.419031
5713060,19,571306000019,O,,NN,,,2019-11-14T14:01:00,True,1,,,,,,80220,BUIGNY-LES-GAMACHES,,,80148,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,50.022764,1.565916
5713078,11,571307800011,O,,NN,,,2019-11-14T14:01:00,True,1,,,,,,80220,BUIGNY-LES-GAMACHES,,,80148,,,,,,,,,,,,,,,,,,,,F,,,,,22.02,NAP,N,50.022764,1.565916
5713128,14,571312800014,O,,,,,,True,1,,61.0,,RUE,DE LA PORTE DU PONT,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N,50.215622,1.62516
5713185,14,571318500014,O,,,,,,True,1,,,,,,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N,50.325296,1.599266
5713235,17,571323500017,O,,NN,,,2019-11-14T14:01:01,True,1,,,,,,80120,VILLERS-SUR-AUTHIE,,,80806,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N,50.321498,1.678307
5713276,11,571327600011,O,,,,,2019-11-14T14:01:00,True,1,,,,,,80150,DOMPIERRE-SUR-AUTHIE,,,80248,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.80,NAP,N,50.295931,1.927096
5713466,18,571346600018,O,,NN,,,,True,1,,13.0,,CHS,DU BOIS,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1996-07-17,F,,,,,52.4R,NAF1993,O,50.108202,1.837494
5713508,17,571350800017,O,1957-01-01,,,,,True,2,RATTACHEMENT MAIRIE,,,PL,MAX LEJEUNE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,52.6E,NAF1993,N,50.106034,1.833002
5713532,17,571353200017,O,,NN,,,2019-11-14T14:01:01,True,1,,,,RUE,PRINCIPALE,80150,LAMOTTE-BULEUX,,,80462,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.05,NAP,N,50.263398,2.01841
5713557,14,571355700014,O,,,,,,True,1,,30.0,,RUE,MARECHAL FOCH,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,64.45,NAP,N,50.10504,1.834412
5713573,11,571357300011,O,,,,,,True,1,,,,RUE,DE LA GARE,80270,ALLERY,,,80019,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.11,NAP,N,49.962264,1.902617
5713722,14,571372200014,O,,,,,,True,1,,,,PL,MAX LEJEUNE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,50.105362,1.83305
5713797,16,571379700016,O,,NN,,,2006-11-25T09:04:29,True,1,,,,,,80132,CAOURS,,,80171,,,,,,,,,,,,,,,,,,,1992-06-30,F,,,,,15.7A,NAF1993,N,50.127971,1.874753
5713854,15,571385400015,O,,,,,,True,1,,,,RUE,DES SAINTES MARIES,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N,50.106633,1.829389
5713904,18,571390400018,O,,NN,,,,True,1,,,,RUE,DE MALADRERIE,80150,YVRENCH,,,80832,,,,,,,,,,,,,,,,,,,,F,,,,,67.07,NAP,N,50.181551,2.001685
5714050,19,571405000019,O,,NN,,,2019-11-14T14:01:00,True,1,,,,,,80150,ESTREES-LES-CRECY,,,80290,,,,,,,,,,,,,,,,,,,1988-06-08,F,,,,,67.05,NAP,N,50.252656,1.920026
5714142,14,571414200014,O,,,,,,True,1,,,,RUE,D HULEUX,80132,BUIGNY L'ABBE,,,80147,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.44,NAP,N,50.09953,1.931817
5714167,11,571416700011,O,,NN,,,,True,1,,,,,,80580,LIERCOURT,,,80476,,,,,,,,,,,,,,,,,,,,F,,,,,57.05,NAP,N,50.0387,1.900476
5714191,11,571419100011,O,,NN,,,2019-11-14T14:01:00,True,1,,,,AV,DE LA PLAGE,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,F,,,,,63.05,NAP,N,50.3397,1.560467
5714209,11,571420900011,O,,NN,,,2019-11-14T14:01:00,True,1,,706.0,,RUE,DE QUEND,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N,50.334761,1.573901
5714217,14,571421700014,O,,,,,,True,1,,,,HAM,MONCHAUX,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N,50.319481,1.594511
5714233,11,571423300011,O,,,,,,True,1,,,,,PETIT CHEMIN,80120,ARGOULES,,,80025,,,,,,,,,,,,,,,,,,,1990-02-16,F,,,,,64.42,NAP,N,50.358486,1.804069
5714241,22,571424100022,O,,,,,2019-11-14T14:01:01,True,1,,2.0,,,RESIDENCE DES ETANGS,80132,MAREUIL-CAUBERT,,,80512,,,,,,,,,,,,,,,,,,,1997-06-30,F,,,,,60.2E,NAF1993,N,50.07745,1.813999
5714290,11,571429000011,O,,NN,,,2019-11-14T14:01:00,True,1,,,,RUE,DE LA MAIRIE,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,F,,,,,64.42,NAP,N,50.342232,1.570528
5714423,18,571442300018,O,,NN,,,,True,1,,,,,,80150,GUESCHART,,,80396,,,,,,,,,,,,,,,,,,,1987-04-30,F,,,,,62.11,NAP,N,50.238938,2.022891
5720057,16,572005700016,O,,,,,,True,1,,,,BD,DE LA REPUBLIQUE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N,50.111111,1.837963
5720065,19,572006500019,O,,,,,,True,1,,15.0,,RUE,SAINT VULFRAN,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1990-05-31,F,,,,,64.12,NAP,N,50.104828,1.830765
