siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
5713052,571305200024, RUE PAUL BIGNON,76260,EU,50.047729,1.419031,24 Rue Paul Bignon 76260 Eu,0.5926228099173554,,housenumber,76255_0710_00024,24,24 Rue Paul Bignon,Rue Paul Bignon,76260,Eu,"76, Seine-Maritime, Normandie",76255,,,,ok
5713060,571306000019,,80220,BUIGNY-LES-GAMACHES,50.022764,1.565916,Buigny-lès-Gamaches,0.5070548484848484,0.4520813223140495,municipality,80148,,Buigny-lès-Gamaches,,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
5713078,571307800011,,80220,BUIGNY-LES-GAMACHES,50.022764,1.565916,Buigny-lès-Gamaches,0.5070548484848484,0.4520813223140495,municipality,80148,,Buigny-lès-Gamaches,,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
5713128,571312800014,61 RUE DE LA PORTE DU PONT,80550,LE CROTOY,50.215622,1.62516,Rue Porte du Pont 80550 Le Crotoy,0.517819120234604,0.42202530791788856,street,80228_0880,,Rue Porte du Pont,Rue Porte du Pont,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5713185,571318500014,,80120,QUEND,50.325296,1.599266,Quend,0.32075422287390026,0.29378727272727273,municipality,80649,,Quend,,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
5713235,571323500017,,80120,VILLERS-SUR-AUTHIE,50.321498,1.678307,Villers-sur-Authie,0.4981702479338842,0.4351485858585858,municipality,80806,,Villers-sur-Authie,,80120,Villers-sur-Authie,"80, Somme, Hauts-de-France",80806,,,,ok
5713276,571327600011,,80150,DOMPIERRE-SUR-AUTHIE,50.295931,1.927096,Dompierre-sur-Authie,0.5166402371541502,0.4634304377104377,municipality,80248,,Dompierre-sur-Authie,,80150,Dompierre-sur-Authie,"80, Somme, Hauts-de-France",80248,,,,ok
5713466,571346600018,13 CHS DU BOIS,80100,ABBEVILLE,50.108202,1.837494,Chaussée du Bois 80100 Abbeville,0.4432133014354066,0.3006479614325069,street,80001_0210,,Chaussée du Bois,Chaussée du Bois,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5713508,571350800017, PL MAX LEJEUNE,80100,ABBEVILLE,50.106034,1.833002,17 Place Max Lejeune 80100 Abbeville,0.5800591582491582,,housenumber,80001_0970_00017,17,17 Place Max Lejeune,Place Max Lejeune,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5713532,571353200017, RUE PRINCIPALE,80150,LAMOTTE-BULEUX,50.263398,2.01841,17 Rue Principale 80150 Boufflers,0.4020580058651026,0.40073490620490615,housenumber,80118_0050_00017,17,17 Rue Principale,Rue Principale,80150,Boufflers,"80, Somme, Hauts-de-France",80118,,,,ok
5713557,571355700014,30 RUE MARECHAL FOCH,80100,ABBEVILLE,50.10504,1.834412,30 Rue du Maréchal Foch 80100 Abbeville,0.5997866718027733,,housenumber,80001_1260_00030,30,30 Rue du Maréchal Foch,Rue du Maréchal Foch,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5713573,571357300011, RUE DE LA GARE,80270,ALLERY,49.962264,1.902617,Rue de la Carriere 80270 Allery,0.44972471698113203,0.40467400673400666,street,80019_0100,,Rue de la Carriere,Rue de la Carriere,80270,Allery,"80, Somme, Hauts-de-France",80019,,,,ok
5713722,571372200014, PL MAX LEJEUNE,80100,ABBEVILLE,50.105362,1.83305,14 Place Max Lejeune 80100 Abbeville,0.5800591582491582,,housenumber,80001_0970_00014,14,14 Place Max Lejeune,Place Max Lejeune,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5713797,571379700016,,80132,CAOURS,50.127971,1.874753,Caours,0.33646,0.3046672062084257,municipality,80171,,Caours,,80132,Caours,"80, Somme, Hauts-de-France",80171,,,,ok
5713854,571385400015, RUE DES SAINTES MARIES,80100,ABBEVILLE,50.106633,1.829389,15 Rue Saintes Maries 80100 Abbeville,0.6207342319749216,0.4156290082644628,housenumber,80001_2030_00015,15,15 Rue Saintes Maries,Rue Saintes Maries,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5713904,571390400018, RUE DE MALADRERIE,80150,YVRENCH,50.181551,2.001685,18 Rue de la Maladrerie 80150 Yvrench,0.5937491919191918,,housenumber,80832_0045_00018,18,18 Rue de la Maladrerie,Rue de la Maladrerie,80150,Yvrench,"80, Somme, Hauts-de-France",80832,,,,ok
5714050,571405000019,,80150,ESTREES-LES-CRECY,50.252656,1.920026,Estrées-lès-Crécy,0.48734536997885836,0.421743569023569,municipality,80290,,Estrées-lès-Crécy,,80150,Estrées-lès-Crécy,"80, Somme, Hauts-de-France",80290,,,,ok
5714142,571414200014, RUE D HULEUX,80132,BUIGNY L'ABBE,50.09953,1.931817,14 Rue du Leu 80132 Buigny-l'Abbé,0.4943172727272727,0.4530149031296572,housenumber,80147_0038_00014,14,14 Rue du Leu,Rue du Leu,80132,Buigny-l'Abbé,"80, Somme, Hauts-de-France",80147,,,,ok
5714167,571416700011,,80580,LIERCOURT,50.0387,1.900476,Liercourt,0.38524363636363634,0.34097644628099166,municipality,80476,,Liercourt,,80580,Liercourt,"80, Somme, Hauts-de-France",80476,,,,ok
5714191,571419100011, AV DE LA PLAGE,80120,FORT-MAHON-PLAGE,50.3397,1.560467,Avenue de la Plage 80120 Fort-Mahon-Plage,0.5652582991202346,0.39708824966078693,street,80333_0520,,Avenue de la Plage,Avenue de la Plage,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5714209,571420900011,706 RUE DE QUEND,80120,FORT-MAHON-PLAGE,50.334761,1.573901,706 Rue de Quend 80120 Fort-Mahon-Plage,0.6359389060092449,,housenumber,80333_0540_00706,706,706 Rue de Quend,Rue de Quend,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5714217,571421700014, HAM MONCHAUX,80120,QUEND,50.319481,1.594511,Rue du Bois de Monchaux 80120 Quend,0.3538568965517241,,street,80649_0250,,Rue du Bois de Monchaux,Rue du Bois de Monchaux,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
5714233,571423300011, PETIT CHEMIN,80120,ARGOULES,50.358486,1.804069,Petit Preau 80120 Argoules,0.3759958041958042,0.33982507836990594,street,80025_B035,,Petit Preau,Petit Preau,80120,Argoules,"80, Somme, Hauts-de-France",80025,,,,ok
5714241,571424100022,2 RESIDENCE DES ETANGS,80132,MAREUIL-CAUBERT,50.07745,1.813999,2 Residence des Etangs 80132 Mareuil-Caubert,0.651510909090909,,housenumber,80512_0085_00002,2,2 Residence des Etangs,Residence des Etangs,80132,Mareuil-Caubert,"80, Somme, Hauts-de-France",80512,,,,ok
5714290,571429000011, RUE DE LA MAIRIE,80120,FORT-MAHON-PLAGE,50.342232,1.570528,11 Rue de l'Authie 80120 Fort-Mahon-Plage,0.5271035664335665,0.5062277344877344,housenumber,80333_0040_00011,11,11 Rue de l'Authie,Rue de l'Authie,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5714423,571442300018,,80150,GUESCHART,50.238938,2.022891,Gueschart,0.3856318181818182,0.34077848484848483,municipality,80396,,Gueschart,,80150,Gueschart,"80, Somme, Hauts-de-France",80396,,,,ok
5720057,572005700016, BD DE LA REPUBLIQUE,80100,ABBEVILLE,50.111111,1.837963,16 Boulevard de la République 80100 Abbeville,0.5836877922077921,,housenumber,80001_1810_00016,16,16 Boulevard de la République,Boulevard de la République,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720065,572006500019,15 RUE SAINT VULFRAN,80100,ABBEVILLE,50.104828,1.830765,15 Rue Saint Vulfran 80100 Abbeville,0.627939090909091,0.4781063049853372,housenumber,80001_2000_00015,15,15 Rue Saint Vulfran,Rue Saint Vulfran,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720073,572007300013,,80370,DOMLEGER-LONGVILLERS,50.157789,2.085123,Domléger-Longvillers,0.5150038735177865,0.44944395534290266,municipality,80245,,Domléger-Longvillers,,80370,Domléger-Longvillers,"80, Somme, Hauts-de-France",80245,,,,ok
5720099,572009900018,3 AV DE LA CHAPELLE,80100,ABBEVILLE,50.114525,1.826684,3 Avenue de la Chapelle 80100 Abbeville,0.5560372727272728,0.39766211668928086,housenumber,80001_0380_00003,3,3 Avenue de la Chapelle,Avenue de la Chapelle,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720164,572016400028,236 RTE D AMIENS,80100,ABBEVILLE,50.098755,1.862632,236 Route d'Amiens 80100 Abbeville,0.5576423140495868,,housenumber,80001_0050_00236,236,236 Route d'Amiens,Route d'Amiens,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720180,572018000016,54 RUE DE L ISLE,80100,ABBEVILLE,50.10196,1.830829,54 Rue de l'Isle 80100 Abbeville,0.5997362237762238,,housenumber,80001_0990_00054,54,54 Rue de l'Isle,Rue de l'Isle,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720206,572020600019,340 CHS DES CHASSE MAREES,80210,FEUQUIERES-EN-VIMEU,50.063192,1.601734,Impasse des Chardonnerets 80210 Feuquières-en-Vimeu,0.4701797782705099,0.42898388026607537,street,80308_0215,,Impasse des Chardonnerets,Impasse des Chardonnerets,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720222,572022200016, RTE DE DOULLENS,80100,ABBEVILLE,50.107879,1.851841,Route de Doullens 80100 Abbeville,0.5476254882154883,,street,80001_0620,,Route de Doullens,Route de Doullens,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720222,572022200024,13 BD DES PRES,80100,ABBEVILLE,50.099996,1.833178,13 Boulevard des Prés 80100 Abbeville,0.49520238244514103,0.3364111845730028,housenumber,80001_1770_00013,13,13 Boulevard des Prés,Boulevard des Prés,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720230,572023000019,,80270,ALLERY,49.964032,1.89614,Allery,0.3379581818181818,0.29830698564593305,municipality,80019,,Allery,,80270,Allery,"80, Somme, Hauts-de-France",80019,,,,ok
5720255,572025500016, RUE DE LA PLAGE,80550,LE CROTOY,50.215814,1.622463,Rue de la Plage 80550 Le Crotoy,0.5715739037433154,,street,80228_0860,,Rue de la Plage,Rue de la Plage,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5720271,572027100013, AV DE LA PLAGE,80120,FORT-MAHON-PLAGE,50.3397,1.560467,Avenue de la Plage 80120 Fort-Mahon-Plage,0.5652582991202346,0.39708824966078693,street,80333_0520,,Avenue de la Plage,Avenue de la Plage,80120,Fort-Mahon-Plage,"80, Somme, Hauts-de-France",80333,,,,ok
5720313,572031300013,,80120,SAINT-QUENTIN-EN-TOURMONT,50.282406,1.596997,Saint-Quentin-en-Tourmont,0.5555539037433155,0.4759445454545454,municipality,80713,,Saint-Quentin-en-Tourmont,,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
5720313,572031300021,9 RUE DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,50.290746,1.586383,9 Rue du Bout d'Amont 80120 Saint-Quentin-en-Tourmont,0.680361606475716,,housenumber,80713_0002_00009,9,9 Rue du Bout d'Amont,Rue du Bout d'Amont,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
5720313,572031300039,6 RUE DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,50.289897,1.584529,6 Rue du Bout d'Amont 80120 Saint-Quentin-en-Tourmont,0.680361606475716,,housenumber,80713_0002_00006,6,6 Rue du Bout d'Amont,Rue du Bout d'Amont,80120,Saint-Quentin-en-Tourmont,"80, Somme, Hauts-de-France",80713,,,,ok
5720354,572035400017, RUE ARISTIDE BRIAND,80210,FEUQUIERES-EN-VIMEU,50.064355,1.585278,17 Rue Aristide Briand 80210 Feuquières-en-Vimeu,0.7038626573426573,,housenumber,80308_0140_00017,17,17 Rue Aristide Briand,Rue Aristide Briand,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720362,572036200010,22 CHE DE CRAVAILLEUX,30126,TAVEL,44.010812,4.703101,22 Chemin de Cravailleux 30126 Tavel,0.5390314992025518,,housenumber,30326_0045_00022,22,22 Chemin de Cravailleux,Chemin de Cravailleux,30126,Tavel,"30, Gard, Occitanie",30326,,,,ok
5720362,572036200044,8 PL CLEMENCEAU,80100,ABBEVILLE,50.108408,1.835,8 place georges clémenceau 80100 Abbeville,0.47450769119769115,,housenumber,80001_0490_00008,8,8 place georges clémenceau,place georges clémenceau,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720362,572036200051,22 CHE DE CRAVAILLEUX,30126,TAVEL,44.010812,4.703101,22 Chemin de Cravailleux 30126 Tavel,0.5390314992025518,,housenumber,30326_0045_00022,22,22 Chemin de Cravailleux,Chemin de Cravailleux,30126,Tavel,"30, Gard, Occitanie",30326,,,,ok
5720388,572038800015, CHS DE ROUVROY,80100,ABBEVILLE,50.10922,1.806962,Chaussée de Rouvroy 80100 Abbeville,0.4977211004784688,,street,80001_1880,,Chaussée de Rouvroy,Chaussée de Rouvroy,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720412,572041200021,84 RUE DU CAPITAINE GUY DATH,80550,LE CROTOY,50.220039,1.61775,84 Rue Guy Dath 80550 Le Crotoy,0.4750745454545454,0.33028972382048327,housenumber,80228_0180_00084,84,84 Rue Guy Dath,Rue Guy Dath,80550,Le Crotoy,"80, Somme, Hauts-de-France",80228,,,,ok
5720537,572053700017,56 BD DE LA PORTELETTE,80100,ABBEVILLE,50.10163,1.827437,56 Boulevard de la Portelette 80100 Abbeville,0.5481041322314049,0.5294728763040238,housenumber,80001_1720_00056,56,56 Boulevard de la Portelette,Boulevard de la Portelette,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720537,572053700025, RUE VENTOSE,80100,ABBEVILLE,50.102778,1.864034,25 Rue Ventose 80100 Abbeville,0.6177947969052223,,housenumber,80001_2235_00025,25,25 Rue Ventose,Rue Ventose,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720552,572055200016, CHE DE NESLETTE,80220,BOUTTENCOURT,49.931858,1.640554,Rue de Neslette 80220 Bouttencourt,0.5402312987012987,,street,80126_0231,,Rue de Neslette,Rue de Neslette,80220,Bouttencourt,"80, Somme, Hauts-de-France",80126,,,,ok
5720552,572055200024,,76340,BLANGY-SUR-BRESLE,49.92377,1.626011,Blangy-sur-Bresle,0.49630627906976743,0.44357296740994856,municipality,76101,,Blangy-sur-Bresle,,76340,Blangy-sur-Bresle,"76, Seine-Maritime, Normandie",76101,,,,ok
5720552,572055200032, VALLEE MAZIN,80220,BOUTTENCOURT,49.931062,1.646159,Zone d'Activité Vallée Mazin 80220 Bouttencourt,0.46192724517906336,,street,80126_5dkfvh,,Zone d'Activité Vallée Mazin,Zone d'Activité Vallée Mazin,80220,Bouttencourt,"80, Somme, Hauts-de-France",80126,,,,ok
5720586,572058600014,10 AV VASSEUR,80120,QUEND,50.322685,1.553065,10 Avenue Vasseur 80120 Quend,0.4661345454545454,0.32962969696969696,housenumber,80649_0040_00010,10,10 Avenue Vasseur,Avenue Vasseur,80120,Quend,"80, Somme, Hauts-de-France",80649,,,,ok
5720594,572059400026,78 BD VAUBAN,80100,ABBEVILLE,50.103431,1.840535,78 Boulevard Vauban 80100 Abbeville,0.4820942857142857,,housenumber,80001_2210_00078,78,78 Boulevard Vauban,Boulevard Vauban,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720594,572059400034,92 BD VAUBAN,80100,ABBEVILLE,50.102972,1.840664,92 Boulevard Vauban 80100 Abbeville,0.4820942857142857,,housenumber,80001_2210_00092,92,92 Boulevard Vauban,Boulevard Vauban,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720602,572060200019,44 RTE DE DRUCAT,80100,ABBEVILLE,50.121412,1.849891,44 Route de Drucat 80100 Abbeville,0.5549014049586777,0.39522125874125874,housenumber,80001_0630_00044,44,44 Route de Drucat,Route de Drucat,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720602,572060200027,3 RUE PAUL CEZANNE,75008,PARIS 8,48.874234,2.308931,3 Rue Paul Cézanne 75008 Paris,0.559563006993007,,housenumber,75108_7131_00003,3,3 Rue Paul Cézanne,Rue Paul Cézanne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
5720602,572060200035,204 RPT DU PONT DE SEVRES,92100,BOULOGNE-BILLANCOURT,48.828154,2.230478,Rond-Point du Pont de Sèvres 92100 Boulogne-Billancourt,0.5605250505050505,0.4533097699890471,street,92012_7233,,Rond-Point du Pont de Sèvres,Rond-Point du Pont de Sèvres,92100,Boulogne-Billancourt,"92, Hauts-de-Seine, Île-de-France",92012,,,,ok
5720602,572060200043,14 RUE MARC BLOCH,92110,CLICHY,48.911559,2.31084,14 Rue Marc Bloch 92110 Clichy,0.5846381818181817,,housenumber,92024_6121_00014,14,14 Rue Marc Bloch,Rue Marc Bloch,92110,Clichy,"92, Hauts-de-Seine, Île-de-France",92024,,,,ok
5720610,572061000012,44 PL DE LA LIBERATION,80100,ABBEVILLE,50.106188,1.834921,44 Place de la Liberation 80100 Abbeville,0.5837428739002932,,housenumber,80001_1140_00044,44,44 Place de la Liberation,Place de la Liberation,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720636,572063600025,500 RUE DE PARIS,80000,AMIENS,49.885603,2.287739,Rue de Paris 80000 Amiens,0.5196490166975881,0.3969673205741626,street,80021_6140,,Rue de Paris,Rue de Paris,80000,Amiens,"80, Somme, Hauts-de-France",80021,,,,ok
5720644,572064400011,4 PL DU GAL LECLERC,80120,RUE,50.272926,1.6684,4 Place du Général Leclerc 80120 Rue,0.452475329153605,,housenumber,80688_0500_00004,4,4 Place du Général Leclerc,Place du Général Leclerc,80120,Rue,"80, Somme, Hauts-de-France",80688,,,,ok
5720651,572065100032, RUE DU PDT ROBERT SCHUMAN,80100,ABBEVILLE,50.10547,1.858067,Rue du Pdt Robert Schuman 80100 Abbeville,0.6483615499254842,,street,80001_1773,,Rue du Pdt Robert Schuman,Rue du Pdt Robert Schuman,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720651,572065100040,10 RUE GENERAL PLESSIER,69002,LYON 2EME,45.751348,4.825606,10 Rue Général Plessier 69002 Lyon,0.5617082126348227,,housenumber,69382_3150_00010,10,10 Rue Général Plessier,Rue Général Plessier,69002,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69382,,,Lyon 2e Arrondissement,ok
5720685,572068500014,26 RUE DES PRES,80132,CAOURS,50.133267,1.879519,26 Rue des Prés 80132 Caours,0.5560236363636363,0.3661976033057851,housenumber,80171_0190_00026,26,26 Rue des Prés,Rue des Prés,80132,Caours,"80, Somme, Hauts-de-France",80171,,,,ok
5720701,572070100019,294 RTE DE ROUEN,80100,ABBEVILLE,50.096372,1.828744,Route de Rouen 80100 Abbeville,0.4924193388429752,,street,80001_1870,,Route de Rouen,Route de Rouen,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720727,572072700014,,80220,GAMACHES,49.985918,1.556299,Gamaches,0.3780644919786096,0.3471193301435406,municipality,80373,,Gamaches,,80220,Gamaches,"80, Somme, Hauts-de-France",80373,,,,ok
5720750,572075000016,84 CHS MARCADE,80100,ABBEVILLE,50.111441,1.82887,Chaussée Marcadé 80100 Abbeville,0.44708148325358843,,street,80001_1240,,Chaussée Marcadé,Chaussée Marcadé,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720784,572078400015,24 RUE JULES GUESDE,80210,FEUQUIERES-EN-VIMEU,50.061763,1.606447,24 Rue Jules Guesde 80210 Feuquières-en-Vimeu,0.6603218881118881,,housenumber,80308_0640_00024,24,24 Rue Jules Guesde,Rue Jules Guesde,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720784,572078400031, ZONE INDUSTRIELLE,80210,FEUQUIERES-EN-VIMEU,50.057233,1.598603,Rue Emile Zola 80210 Feuquières-en-Vimeu,0.4244251515151515,0.4098809090909091,street,80308_0400,,Rue Emile Zola,Rue Emile Zola,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720784,572078400049, RUE DU CHEVALIER DE LA BARRE,80210,FEUQUIERES-EN-VIMEU,50.061049,1.605119,Rue du Chevalier de la Barre 80210 Feuquières-en-Vimeu,0.6920629238329238,,street,80308_0240,,Rue du Chevalier de la Barre,Rue du Chevalier de la Barre,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720784,572078400056,79 B AV DU GENERAL LECLERC,93500,PANTIN,48.899953,2.409523,79bis Avenue du Général Leclerc 93500 Pantin,0.5200754545454546,,housenumber,93055_4145_00079_bis,79bis,79bis Avenue du Général Leclerc,Avenue du Général Leclerc,93500,Pantin,"93, Seine-Saint-Denis, Île-de-France",93055,,,,ok
5720784,572078400064,97 RUE DU CHATEAU D EAU,80100,ABBEVILLE,50.11066,1.856244,97 Rue du Château d'Eau 80100 Abbeville,0.6470261787365176,,housenumber,80001_0430_00097,97,97 Rue du Château d'Eau,Rue du Château d'Eau,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720784,572078400072,15 AV DE LONDRES,13127,VITROLLES,43.429053,5.239215,15 Avenue de Londres 13127 Vitrolles,0.5351543540669856,,housenumber,13117_2193_00015,15,15 Avenue de Londres,Avenue de Londres,13127,Vitrolles,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13117,,,,ok
5720784,572078400080,2 RUE DE LA CAVEE DE VAUCHELLES,80100,ABBEVILLE,50.109111,1.861809,2 Route de Vauchelles 80100 Abbeville,0.46120747759282965,0.3240016936488169,housenumber,80001_2220_00002,2,2 Route de Vauchelles,Route de Vauchelles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720784,572078400098,7 B RUE DES SARCELLES,80100,ABBEVILLE,50.111272,1.862963,7bis Rue des Sarcelles 80100 Abbeville,0.5603959170653906,,housenumber,80001_2045_00007_bis,7bis,7bis Rue des Sarcelles,Rue des Sarcelles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
5720784,572078400106,52 RUE HENRI BARBUSSE,80210,FEUQUIERES-EN-VIMEU,50.064084,1.606076,Rue Henri Barbusse 80210 Feuquières-en-Vimeu,0.6314382225237448,,street,80308_0580,,Rue Henri Barbusse,Rue Henri Barbusse,80210,Feuquières-en-Vimeu,"80, Somme, Hauts-de-France",80308,,,,ok
5720784,572078400114,15 RUE SIBUET,75012,PARIS 12,48.842226,2.402223,15 Rue Sibuet 75012 Paris,0.5213154545454546,0.4366644755244755,housenumber,75112_8968_00015,15,15 Rue Sibuet,Rue Sibuet,75012,Paris,"75, Paris, Île-de-France",75112,,,Paris 12e Arrondissement,ok
5720784,572078400122,25 GRANDE RUE,80130,BETHENCOURT-SUR-MER,50.078422,1.502317,Grande Rue 80130 Béthencourt-sur-Mer,0.5830748536209552,0.4714490909090909,street,80096_0240,,Grande Rue,Grande Rue,80130,Béthencourt-sur-Mer,"80, Somme, Hauts-de-France",80096,,,,ok
5720784,572078400130,73 RUE HENRI FARMAN,93290,TREMBLAY-EN-FRANCE,48.965037,2.564538,73 Rue Henri Farman 93290 Tremblay-en-France,0.6718627272727272,,housenumber,93073_0718_00073,73,73 Rue Henri Farman,Rue Henri Farman,93290,Tremblay-en-France,"93, Seine-Saint-Denis, Île-de-France",93073,,,,ok
5720784,572078400148,1 IMP NICEPHORE NIEPCE,93290,TREMBLAY-EN-FRANCE,48.96767,2.572271,1 Impasse Nicéphore Niepce 93290 Tremblay-en-France,0.6173354545454546,,housenumber,93073_0994_00001,1,1 Impasse Nicéphore Niepce,Impasse Nicéphore Niepce,93290,Tremblay-en-France,"93, Seine-Saint-Denis, Île-de-France",93073,,,,ok
