,siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
267,5520309,552030900013,RUE+MARECHAL FOCH,80100,ABBEVILLE,50.105224,1.834639,13 Rue du Maréchal Foch 80100 Abbeville,0.5907984848484849,,housenumber,80001_1260_00013,13,13 Rue du Maréchal Foch,Rue du Maréchal Foch,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
268,5520325,552032500019,12.0+RUE+HENRI BARBUSSE,80570,DARGNIES,50.041831,1.530434,Rue Henri Barbusse 80570 Dargnies,0.5145418475073313,,street,80235_0320,,Rue Henri Barbusse,Rue Henri Barbusse,80570,Dargnies,"80, Somme, Hauts-de-France",80235,,,,ok
269,5520325,552032500027,36.0+AV+JUNOT,75018,PARIS 18,48.888151,2.336258,Avenue Junot 75018 Paris,0.35489588516746406,,street,75118_5122,,Avenue Junot,Avenue Junot,75018,Paris,"75, Paris, Île-de-France",75118,,,Paris 18e Arrondissement,ok
270,5520408,552040800047,52.0+RUE+DE LA BIENFAISANCE,75008,PARIS 8,48.876683,2.317287,Rue de la Bienfaisance 75008 Paris,0.5224984615384615,,street,75108_0960,,Rue de la Bienfaisance,Rue de la Bienfaisance,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
271,5520408,552040800054,17.0+RUE+DE LA BAUME,75008,PARIS 8,48.874608,2.312183,Rue de la Baume 75008 Paris,0.46599896551724135,,street,75108_5190,,Rue de la Baume,Rue de la Baume,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
272,5520416,552041600016,60.0+QUAI+DE LA POINTE,80100,ABBEVILLE,50.110492,1.825239,Quai de la Pointe 80100 Abbeville,0.5263200293255131,,street,80001_1600,,Quai de la Pointe,Quai de la Pointe,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
273,5520424,552042400010,RUE+JOSSE VAN ROBAIS,80100,ABBEVILLE,50.107696,1.836722,10 Rue Josse Van Robais 80100 Abbeville,0.6323639393939393,,housenumber,80001_1060_00010,10,10 Rue Josse Van Robais,Rue Josse Van Robais,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
274,5520432,552043200013,58.0+RUE+GRANDE,80220,GAMACHES,50.024543,1.565542,Grande Rue 80220 Buigny-lès-Gamaches,0.37452251748251747,0.3571778018995929,street,80148_0060,,Grande Rue,Grande Rue,80220,Buigny-lès-Gamaches,"80, Somme, Hauts-de-France",80148,,,,ok
275,5520440,552044000016,2.0+RUE+SAINT GILLES,80100,ABBEVILLE,50.101242,1.839187,Rue Saint Gilles 80100 Abbeville,0.5302487878787878,0.32985984189723316,street,80001_1900,,Rue Saint Gilles,Rue Saint Gilles,80100,Abbeville,"80, Somme, Hauts-de-France",80001,,,,ok
276,5520465,552046500039,RUE+DE L HOMMELET,59100,ROUBAIX,50.697491,3.182091,Rue de l'Hommelet 59100 Roubaix,0.5635068595041322,,street,59512_2640,,Rue de l'Hommelet,Rue de l'Hommelet,59100,Roubaix,"59, Nord, Hauts-de-France",59512,,,,ok
277,5520507,552050700012,MOU SAINT JEAN,80120,RUE,49.115703,-0.169268,Rue Jean Moulin 14370 Moult-Chicheboville,0.2408993404634581,0.23098793388429747,street,14456_0049,,Rue Jean Moulin,Rue Jean Moulin,14370,Moult-Chicheboville,"14, Calvados, Normandie",14456,14456,Moult,,ok
278,5540034,554003400013,PL+GENERAL DE GAULLE,4000,DIGNE-LES-BAINS,44.092829,6.236212,Place du Général de Gaulle 04000 Digne-les-Bains,0.5187686486486486,,street,04070_0745,,Place du Général de Gaulle,Place du Général de Gaulle,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
279,5540083,554008300010,RUE+4 COINS,4500,RIEZ,43.817637,6.094108,Rue des 4 Coins 04500 Riez,0.37733910873440285,,street,04166_0170,,Rue des 4 Coins,Rue des 4 Coins,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
280,5540091,554009100013,AV+DE LA LIBERATION,4200,SISTERON,44.189879,5.946665,13 Avenue de la Libération 04200 Sisteron,0.5205954545454545,,housenumber,04209_0820_00013,13,13 Avenue de la Libération,Avenue de la Libération,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
281,5540125,554012500019,PL+JEAN JAURES,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.092662,6.009174,Place Jean Jaurès 04160 Château-Arnoux-Saint-Auban,0.5513022488038277,,street,04049_0450,,Place Jean Jaurès,Place Jean Jaurès,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
282,5540273,554027300025,7.0+PL+BERAUD,4330,BARREME,43.953875,6.369454,Place Francois Beraud 04330 Barrême,0.31587272727272725,0.1744895804195804,street,04022_ti5ybf,,Place Francois Beraud,Place Francois Beraud,04330,Barrême,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04022,,,,ok
283,5540307,554030700013,HAM+LE SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.36509363636363634,0.3614348773448773,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
284,5540315,554031500016,44.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
285,5540349,554034900015,RUE+DES COURTILS,4360,MOUSTIERS-SAINTE-MARIE,43.847506,6.221263,Rue du Courtil 04360 Moustiers-Sainte-Marie,0.499231195516812,0.28564915360501564,street,04135_0023,,Rue du Courtil,Rue du Courtil,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
286,5540372,554037200017,2.0+PL+DE L HORLOGE,4200,SISTERON,44.197011,5.944578,Place de l’Horloge 04200 Sisteron,0.4404244281524926,0.43406591654247384,street,04209_0720,,Place de l’Horloge,Place de l’Horloge,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
287,5540380,554038000010,49.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
288,5540422,554042200010,9.0+ALL+ROMAIN SELSIS,4700,ORAISON,43.91615,5.917882,Allée Romain Selsis 04700 Oraison,0.4783871236959761,,street,04143_0465,,Allée Romain Selsis,Allée Romain Selsis,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
289,5540448,554044800015,,4350,MALIJAI,44.045925,6.035473,Malijai,0.3325975757575757,0.2838177865612648,municipality,04108,,Malijai,,04350,Malijai,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04108,,,,ok
290,5540455,554045500010,LE VILLAGE,4350,MALIJAI,44.046815,6.030257,Rue de la Draille 04350 Malijai,0.33551746081504696,0.3274333333333333,street,04108_4xb95h,,Rue de la Draille,Rue de la Draille,04350,Malijai,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04108,,,,ok
291,5540497,554049700012,47.0+RUE+MANUEL,4400,BARCELONNETTE,44.387133,6.65173,Rue Manuel 04400 Barcelonnette,0.5038018181818181,0.43652806451612897,street,04019_0340,,Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
292,5540539,554053900029,PL+FREDERIC MISTRAL,4210,VALENSOLE,43.837074,5.98627,Place Frédéric Mistral 04210 Valensole,0.47928909090909083,0.4405060079051383,street,04230_0150,,Place Frédéric Mistral,Place Frédéric Mistral,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
293,5540547,554054700014,,4120,CASTELLANE,43.844009,6.489286,Castellane,0.3463036363636363,0.3101206769825919,municipality,04039,,Castellane,,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
294,5540554,554055400010,RUE+DE LA GRANDE FONTAINE,4210,VALENSOLE,43.837338,5.985077,10 Rue de la Grande Fontaine 04210 Valensole,0.607665564738292,0.40851853994490356,housenumber,04230_0170_00010,10,10 Rue de la Grande Fontaine,Rue de la Grande Fontaine,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
295,5540612,554061200016,LE CYRNOS,4200,SISTERON,44.197468,5.943796,Rue de la Coste 04200 Sisteron,0.29400242424242423,0.28036,street,04209_0340,,Rue de la Coste,Rue de la Coste,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
296,5540646,554064600014,PL+MARIUS SAUVAIRE,4120,CASTELLANE,43.846365,6.513112,Place Marcel-sauvaire 04120 Castellane,0.4189404070556309,0.32557087928464973,street,04039_0110,,Place Marcel-sauvaire,Place Marcel-sauvaire,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
297,5540661,554066100021,34.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
298,5540828,554082800018,6.0+PL+DE LA MAIRIE,4200,SISTERON,44.195887,5.944262,Rue des Saintes-Maries 04200 Sisteron,0.308980606060606,0.26631841794569067,street,04209_1500,,Rue des Saintes-Maries,Rue des Saintes-Maries,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
299,5540836,554083600011,GRAND RUE,4210,VALENSOLE,43.838154,5.984291,Rue Grande 04210 Valensole,0.4175246853146853,0.33459491803278685,street,04230_0176,,Rue Grande,Rue Grande,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
300,5540844,554084400015,,4500,QUINSON,43.710093,6.035837,Quinson,0.29263390663390665,0.2565222134387352,municipality,04158,,Quinson,,04500,Quinson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04158,,,,ok
301,5540869,554086900012,7.0+RUE+SAUNERIE,4200,SISTERON,44.198136,5.944899,Rue Saunerie 04200 Sisteron,0.4676676859504132,,street,04209_1560,,Rue Saunerie,Rue Saunerie,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
302,5540885,554088500018,PL+CLEMENT PLANE,4700,ORAISON,43.916698,5.918368,Place Clement Plane 04700 Oraison,0.4485372419106317,,street,04143_0125,,Place Clement Plane,Place Clement Plane,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
303,5540901,554090100013,,4360,MOUSTIERS-SAINTE-MARIE,43.839043,6.213687,Moustiers-Sainte-Marie,0.47938727272727266,0.4154740983606557,municipality,04135,,Moustiers-Sainte-Marie,,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
304,5540968,554096800012,7.0+RUE+CAPITOUL,4000,DIGNE-LES-BAINS,44.092428,6.236379,Rue Capitoul 04000 Digne-les-Bains,0.5416050968703428,,street,04070_0280,,Rue Capitoul,Rue Capitoul,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
305,5540976,554097600015,BD+GASSENDI,4000,DIGNE-LES-BAINS,44.091645,6.232475,15 Boulevard Gassendi 04000 Digne-les-Bains,0.5010395316804407,0.37340999999999996,housenumber,04070_0710_00015,15,15 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
306,5541016,554101600019,LES FERREOLS,4000,DIGNE-LES-BAINS,44.091298,6.217956,Rue des Oliviers 04000 Digne-les-Bains,0.36440740259740256,0.36355712530712525,street,04070_1146,,Rue des Oliviers,Rue des Oliviers,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
307,5541032,554103200016,,4140,AUZET,44.310103,6.321883,Auzet,0.2499271428571428,0.20743686868686867,municipality,04017,,Auzet,,04140,Auzet,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04017,,,,ok
308,5541040,554104000019,,4530,LA CONDAMINE-CHATELARD,44.462006,6.749425,Cd900 04530 La Condamine-Châtelard,0.5004788429752065,0.49927251336898393,street,04062_7qgec4,,Cd900,Cd900,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
309,5541065,554106500016,,4140,SEYNE,43.914629,5.770045,Chemin Seynet 04300 Mane,0.17941664192949905,0.17770030303030304,street,04111_qm7ft2,,Chemin Seynet,Chemin Seynet,04300,Mane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04111,,,,ok
310,5541073,554107300010,RTE+NATIONALE 96,4600,CHATEAU-ARNOUX-SAINT-AUBAN,44.07177,5.988923,10 Route Nationale 96 04600 Château-Arnoux-Saint-Auban,0.614948748524203,0.4347397188378631,housenumber,04049_0528_00010,10,10 Route Nationale 96,Route Nationale 96,04600,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
311,5541123,554112300013,,4170,THORAME-HAUTE,44.054915,6.573071,Thorame-Haute,0.37949348837209296,0.32712610634648365,municipality,04219,,Thorame-Haute,,04170,Thorame-Haute,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04219,,,,ok
312,5541206,554120600016,RUE+DU MILIEU,4320,ENTREVAUX,43.950235,6.811434,Rue du Milieu 04320 Entrevaux,0.46627498316498306,,street,04076_52crux,,Rue du Milieu,Rue du Milieu,04320,Entrevaux,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04076,,,,ok
313,5541206,554120600024,QUA+LE RAGOT,4320,ENTREVAUX,,,,,,,,,,,,,,,,,,not-found
314,5541248,554124800018,,4250,LE CAIRE,44.367393,6.057519,Le Caire,0.30183224880382775,0.25001013539651834,municipality,04037,,Le Caire,,04250,Le Caire,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04037,,,,ok
315,5541255,554125500013,LE VERLAINE,4800,GREOUX-LES-BAINS,43.759478,5.884042,Rue de la Vière 04800 Gréoux-les-Bains,0.3940499465240641,0.3872,street,04094_0285,,Rue de la Vière,Rue de la Vière,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
316,5541263,554126300017,,4370,BEAUVEZER,44.142586,6.588741,Beauvezer,0.32517848484848483,0.26851676767676763,municipality,04025,,Beauvezer,,04370,Beauvezer,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04025,,,,ok
317,5541305,554130500016,GAUDEISSARD,4340,MEOLANS-REVEL,44.4051,6.537447,Route de Girardeisse 04340 Méolans-Revel,0.3438173517786561,0.3245990909090909,street,04161_0020,,Route de Girardeisse,Route de Girardeisse,04340,Méolans-Revel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04161,,,,ok
318,5541347,554134700018,,4500,MONTAGNAC-MONTPEZAT,43.776149,6.102417,Montagnac-Montpezat,0.44907977736549165,0.39013864406779664,municipality,04124,,Montagnac-Montpezat,,04500,Montagnac-Montpezat,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04124,,,,ok
319,5541347,554134700026,,4500,RIEZ,43.818198,6.083039,Riez,0.242573743315508,0.21105561983471072,municipality,04166,,Riez,,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
320,5541362,554136200017,,4700,ORAISON,43.904657,5.914681,Oraison,0.304807542997543,0.2476754545454545,municipality,04143,,Oraison,,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
321,5541412,554141200010,2.0+C ARCS,4000,DIGNE-LES-BAINS,44.089301,6.242722,Digne-les-Bains,0.34777701298701297,0.3461522222222222,municipality,04070,,Digne-les-Bains,,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
322,5541438,554143800023,RUE+DU VALLON DE FARINE,4000,DIGNE-LES-BAINS,44.106642,6.233581,23 Rue Vallon de Farine 04000 Digne-les-Bains,0.60025,,housenumber,04070_1670_00023,23,23 Rue Vallon de Farine,Rue Vallon de Farine,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
323,5541495,554149500015,,4240,ANNOT,43.96091,6.6722,Annot,0.2602616883116882,0.2244413223140496,municipality,04008,,Annot,,04240,Annot,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04008,,,,ok
324,5541529,554152900011,,4170,SAINT-ANDRE-LES-ALPES,43.958336,6.506041,Saint-André-les-Alpes,0.4721546167557931,0.35749896103896106,municipality,04173,,Saint-André-les-Alpes,,04170,Saint-André-les-Alpes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04173,,,,ok
325,5541545,554154500017,,4360,MOUSTIERS-SAINTE-MARIE,43.839043,6.213687,Moustiers-Sainte-Marie,0.47938727272727266,0.4154740983606557,municipality,04135,,Moustiers-Sainte-Marie,,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
326,5541552,554155200013,HOTEL DU VERDON,4370,BEAUVEZER,45.545075,-1.061861,Rue de l'Hotel de Ville 33123 Le Verdon-sur-Mer,0.2059965367965368,0.20106652347652348,street,33544_0075,,Rue de l'Hotel de Ville,Rue de l'Hotel de Ville,33123,Le Verdon-sur-Mer,"33, Gironde, Nouvelle-Aquitaine",33544,,,,ok
327,5541552,554155200021,L'AULAPIE,4260,ALLOS,47.131168,4.487299,Rue de l’Ally 21230 Arnay-le-Duc,0.16126512396694215,0.13678686299615878,street,21023_0040,,Rue de l’Ally,Rue de l’Ally,21230,Arnay-le-Duc,"21, Côte-d'Or, Bourgogne-Franche-Comté",21023,,,,ok
328,5541552,554155200039,PISTE DE L'AIGUILLE,4260,ALLOS,44.291605,6.566374,Route de l’Aiguille 04260 Allos,0.42570892141756544,,street,04006_0001,,Route de l’Aiguille,Route de l’Aiguille,04260,Allos,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04006,,,,ok
329,5541560,554156000016,37.0+RUE+MANUEL,4400,BARCELONNETTE,44.387133,6.65173,Rue Manuel 04400 Barcelonnette,0.48068933744221876,0.4158140115440115,street,04019_0340,,Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
330,5541610,554161000035,RUE+DES CORDELIERS,4200,SISTERON,44.193959,5.944566,Rue des Cordeliers 04200 Sisteron,0.5132194357366772,0.4240434668721109,street,04209_0320,,Rue des Cordeliers,Rue des Cordeliers,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
331,5541669,554166900015,SAINT CHRISTOPHE,4000,DIGNE-LES-BAINS,44.076324,6.187397,Avenue de Saint-Christophe 04000 Digne-les-Bains,0.4988745454545454,,street,04070_0384,,Avenue de Saint-Christophe,Avenue de Saint-Christophe,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
332,5541677,554167700018,20.0+RUE+MANUEL,4400,BARCELONNETTE,44.387133,6.65173,Rue Manuel 04400 Barcelonnette,0.48068933744221876,0.4158140115440115,street,04019_0340,,Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
333,5541685,554168500011,15.0+RUE+DE L ANCIENNE MAIRIE,4000,DIGNE-LES-BAINS,44.092431,6.237266,Rue de l'Ancienne Mairie 04000 Digne-les-Bains,0.5843278787878787,0.5276432451093209,street,04070_1000,,Rue de l'Ancienne Mairie,Rue de l'Ancienne Mairie,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
334,5541701,554170100016,,4530,LA CONDAMINE-CHATELARD,44.453819,6.739484,La Condamine-Châtelard,0.47253454545454543,0.45176200956937795,municipality,04062,,La Condamine-Châtelard,,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
335,5541735,554173500014,35.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
336,5541750,554175000013,,4370,COLMARS,44.182833,6.62894,Colmars,0.293667542997543,0.2627961157024793,municipality,04061,,Colmars,,04370,Colmars,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04061,,,,ok
337,5541776,554177600018,,4170,SAINT-ANDRE-LES-ALPES,43.958336,6.506041,Saint-André-les-Alpes,0.4721546167557931,0.35749896103896106,municipality,04173,,Saint-André-les-Alpes,,04170,Saint-André-les-Alpes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04173,,,,ok
338,5541842,554184200018,RUE+DE LA GRANDE FONTAINE,4000,DIGNE-LES-BAINS,44.093472,6.238781,18 Rue de la Grande Fontaine 04000 Digne-les-Bains,0.6475788888888889,0.5114431877213694,housenumber,04070_0760_00018,18,18 Rue de la Grande Fontaine,Rue de la Grande Fontaine,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
339,5541867,554186700023,QUAI+DES 4 CHEMINS,83460,LES ARCS,43.447509,6.474766,Rond point des Quatre Chemins 83460 Les Arcs,0.4100833674775928,,locality,83004_3tmbm2,,Rond point des Quatre Chemins,,83460,Les Arcs,"83, Var, Provence-Alpes-Côte d'Azur",83004,,,,ok
340,5541909,554190900015,BD+REPUBLIQUE,4190,LES MEES,44.02935,5.976208,Place de la République 04190 Les Mées,0.37127636363636357,0.3702163229308005,street,04116_0146,,Place de la République,Place de la République,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
341,5541982,554198200020,32.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
342,5542113,554211300013,SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.3832166771159874,0.38042173843700156,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
343,5542162,554216200010,,4340,MEOLANS-REVEL,44.401095,6.512846,Cd900 04340 Méolans-Revel,0.40112483558994194,0.38071803382663844,street,04161_kf8h0g,,Cd900,Cd900,04340,Méolans-Revel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04161,,,,ok
