restaurant_id,name,cuisine,borough,address,score,lng,lat
40710951,Lenfest Cafe - Jerome Green Hall,Café/Coffee/Tea,Manhattan,435 West  116 Street 10027,0.0,-73.9603676,40.8069748
40710953,Cafe 212/Columbia Catering Kitchen - Alfred Lerner Hall,Café/Coffee/Tea,Manhattan,2920 Broadway 10027,13.0,-73.9640299,40.807001
40710955,The Grocery,American ,Brooklyn,288 Smith Street 11231,4.0,-73.9937999,40.682074
40711118,Esperanto,Brazilian,Manhattan,145 Avenue C 10009,12.0,-73.9780487,40.7254621
40711301,Chicken Festival,Chicken,Queens,2919 Ditmars Boulevard 11105,10.0,-73.9109154,40.7766011
40711333,West Cuisine-Enchantment By Maria,Caribbean,Brooklyn,916 Clarkson Avenue 11203,13.0,-73.9271936,40.656741
40711561,Make My Cake,Bakery,Manhattan,2380 Adam Clayton Powell Boulevard 10030,10.0,-73.9420895,40.8181467
40711694,Fay Da Bakery,Bakery,Manhattan,83 Mott Street 10013,4.0,-73.9980826,40.7166948
40711788,Cafe 101,Café/Coffee/Tea,Brooklyn,394 Lenox Road 11203,6.0,-73.9463447,40.6542651
40711820,Dagan Pizza,Pizza,Brooklyn,6187 Strickland Avenue 11234,10.0,-73.9122805,40.6136522
40712081,M. Restaurant,Spanish,Brooklyn,195 Barbey Street 11207,9.0,-73.8889124,40.678254
40712429,Hornado Ecuatoriano,Spanish,Queens,8110 Roosevelt Avenue 11372,12.0,-73.8799004,40.7480787
40712781,Lupa,Italian,Manhattan,170 Thompson Street 10012,13.0,-74.0001035,40.7275972
40714228,New Soldiers Restaurant,Caribbean,Brooklyn,1278 Nostrand Avenue 11226,24.0,-73.9503798,40.6559105
40714371,Le Petit Cafe,American ,Brooklyn,502 Court Street 11231,12.0,-73.99885890000002,40.6767279
40714796,Phoebe'S,American ,Brooklyn,350 Jay Street 11201,5.0,-73.987866,40.6935684
40715321,Amerada Hess Express Cafe,American ,Manhattan,1185 6 Avenue 10036,2.0,-92.7194907,41.7460985
40715360,Starbucks Coffee,Café/Coffee/Tea,Manhattan,100 William Street 10038,3.0,-74.0072149,40.7084158
40715362,Starbucks Coffee,Café/Coffee/Tea,Manhattan,871 8 Avenue 10019,4.0,-73.9853857,40.7637587
40715364,Starbucks Coffee,Café/Coffee/Tea,Manhattan,665 Broadway 10012,9.0,-73.9957168,40.7273131
40715365,Starbucks Coffee,Café/Coffee/Tea,Queens,157-41 Cross Bay Boulevard 11414,2.0,-73.8400645,40.66139099999999
40715372,Henry'S,American ,Manhattan,2745 Broadway 10025,11.0,-73.96844469999999,40.8009604
40715642,Petite Abeille,Continental,Manhattan,134 West Broadway 10013,9.0,-74.008419,40.716914
40715679,Pizza Hut,Pizza,Queens,215-45 Northern Boulevard 11361,11.0,-73.7660726,40.7610545
40715785,Pizza Hut,Pizza,Queens,96-08 Queens Boulevard 11374,5.0,-73.8618163,40.7297058
40715788,Pizza Hut,Pizza,Queens,51-02 Northern Boulevard 11377,5.0,-73.9101076,40.7527085
40715796,Pizza Hut,Pizza,Queens,220-03 Hillside Avenue 11427,6.0,-73.74478560000001,40.7302317
40715808,"Pizza Hut, Kentucky Fried Chicken",Chicken,Queens,6202 Fresh Pond Road 11379,7.0,-73.9015462,40.7136773
40715826,Pizza Hut,Pizza,Queens,60-51 Myrtle Avenue 11385,3.0,-73.8965462,40.7008184
40716007,The Barbecue Pit,Barbecue,Bronx,5788 Mosholu Avenue 10471,7.0,-73.8977781,40.9052826
40716051,Blockheads Burritos,Tex-Mex,Manhattan,1563 2 Avenue 10028,3.0,-73.9542182,40.7749116
40716092,Tribeca Park Cafe,Delicatessen,Manhattan,1 Walker Street 10013,5.0,-74.0054595,40.7198099
40716110,Pizza Hut/Wing Street,Pizza,Queens,249-33 Rockaway Boulevard 11422,4.0,-73.7529452,40.6481331
40716118,Do Hwa,Korean,Manhattan,55 Carmine Street 10014,11.0,-74.00422449999999,40.7299821
40716177,Pizza Hut,Pizza,Queens,253-11 Hillside Avenue 11426,11.0,-73.71439699999999,40.736286
40716188,Pizza Hut,Pizza,Queens,144-19 Northern Boulevard 11354,11.0,-73.8227612,40.7649941
40716193,Pizza Hut,Pizza,Queens,89-20 Atlantic Avenue 11416,2.0,-73.8516322,40.6861561
40716271,Rosario'S Pizza,Pizza,Manhattan,173 Orchard Street 10002,9.0,-73.98864,40.7216158
40716299,Chuck E Cheese'S,Pizza,Staten Island,1775 South Avenue 10314,16.0,-74.1928099,40.6000765
40716479,Liffy Ii Bar,Irish,Manhattan,5009 Broadway 10034,9.0,-73.9172255,40.86929170000001
40716489,Orsay,French,Manhattan,1057 Lexington Avenue 10021,12.0,-73.9604753,40.7723975
40716625,Prune,American ,Manhattan,54 East 1 Street 10003,10.0,-73.98936599999999,40.723918
40716733,Gustosa Pizza,Pizza,Queens,7709 37 Avenue 11372,12.0,-73.8886216,40.7494958
40716932,Morrell Wine Bar & Cafe,American ,Manhattan,14 West   49 Street 10020,11.0,-73.977824,40.757964
40716961,Gold Bar B,American ,Manhattan,4 Penn Plaza 10001,2.0,-73.99426609999999,40.7508707
40717234,Pine Bar & Grill,Italian,Bronx,1634 Eastchester Road 10461,10.0,-73.8449639,40.8450638
40717261,Hong Fung Bakery,Bakery,Brooklyn,5124 8 Avenue 11220,13.0,-74.0049389,40.640196
40717386,Sheepshead Bay Yacht Club Bar,American ,Brooklyn,3076 Emmons Avenue 11235,12.0,-73.93630139999999,40.5835969
40717559,Billiard Company,American ,Queens,70-49 Austin Street 11375,12.0,-73.84515499999999,40.720545
40718137,Stage Restaurant,American ,Manhattan,128 2 Avenue 10003,9.0,-73.9875331,40.72829249999999
40718360,Torch Club,American ,Manhattan,18 Waverly Place 10003,7.0,-73.994756,40.730087
40718497,El Salvador Restaurant,Spanish,Brooklyn,15-44 Myrtle Avenue 11237,19.0,-73.872145,40.7026322
40718547,Dosa Hutt,Indian,Queens,4563 Bowne Street 11355,3.0,-73.816634,40.7524508
40718557,Delmonicos,Italian,Manhattan,56 Beaver Street 10004,11.0,-74.01032339999999,40.7050156
40718574,Windfall,American ,Manhattan,23 West   39 Street 10018,12.0,-73.9836989,40.7522855
40718665,Annelies Pastries,Bakery,Manhattan,1516 1 Avenue 10075,9.0,-73.952247,40.7724369
40718830,Bravo Pizza,Pizza,Manhattan,6 East   42 Street 10017,15.0,-73.980764,40.7532198
40718835,Triomphe,American ,Manhattan,49 West 44 Street 10036,9.0,-73.9819766,40.7558649
40719059,Park Bar,American ,Manhattan,15 East   15 Street 10003,7.0,-73.9921155,40.7364657
40719325,Kiddie Cakes,Bakery,Staten Island,6384 Amboy Road 10309,2.0,-74.2165607,40.5221243
40719387,Manna Restaurant Ii,Soul Food,Manhattan,486 Lenox Avenue 10037,12.0,-73.94310449999999,40.8108763
40719508,Mcdonald'S,Hamburgers,Manhattan,18 East 42 Street 10017,13.0,-73.98033749999999,40.7529521
40719552,Lexington Candy Shop,American ,Manhattan,1226 Lexington Avenue 10028,11.0,-73.9572416,40.7775113
40719557,Family Corner,American ,Queens,2102 31 Street 11105,9.0,-73.9125455,40.7745714
40719669,Gennaro'S Catering Hall,Italian,Brooklyn,6602 13 Avenue 11219,7.0,-74.002504,40.625414
40719693,Prospect Coffee Shop,American ,Bronx,1309 Prospect Avenue 10459,11.0,-73.8984052,40.8280502
40719736,Juniors,American ,Manhattan,nan Grand Central Terminal 10017,9.0,-73.97705599999999,40.752998
40719738,Juniors,American ,Manhattan,nan Grand Central Terminal 10017,2.0,-73.97705599999999,40.752998
40719863,Pahal Zan Restaurant,Jewish/Kosher,Queens,10612 Continental Ave 11375,10.0,-73.8451855,40.71948709999999
40719899,Nyu Kosher Eatery,Jewish/Kosher,Manhattan,511 University Place 10003,6.0,-73.9935848,40.7330038
40720133,Bagel House,Bagels/Pretzels,Queens,8918 Northern Boulevard 11372,12.0,-73.8780795,40.756055
40720280,The Historic Old Bermuda Inn,American ,Staten Island,2512 Arthur Kill Road 10309,10.0,-74.2174153,40.5536306
40720288,Le Charlot,French,Manhattan,19 East   69 Street 10021,2.0,-73.9664884,40.7698365
40720393,Andrew'S Diner,American ,Staten Island,4160 Hylan Boulevard 10308,13.0,-74.14900829999999,40.5381541
40720423,Soba Nippon Japanese Restaurant,Japanese,Manhattan,666 5 Avenue 10103,8.0,-73.9766459,40.7602745
40720511,Ambrosinos Pizzeria,Pizza/Italian,Staten Island,3161 Amboy Road 10306,9.0,-74.1331891,40.56415930000001
40720587,Karma,American ,Manhattan,51 1 Avenue 10003,13.0,-73.987653,40.724931
40720599,Peking Duck House,Chinese,Manhattan,28 Mott Street 10013,7.0,-73.9985519,40.714614
40720832,Leonidas,American ,Manhattan,3 Hanover Square 10004,12.0,-74.0096839,40.7047512
40720858,Pier Sixty One-The Lighthouse,American ,Manhattan,0 Chelsea Piers - Pier 61 10011,11.0,-74.00855299999999,40.7464627
40720911,Anotheroom,American ,Manhattan,249 West Broadway 10013,10.0,-74.0055537,40.7198815
40721083,Golden Krust Caribbean Bakery & Grill,Caribbean,Manhattan,121 West 125 Street 10027,29.0,-73.9465567,40.8085797
40721121,Greenwich Village Bistro,American ,Manhattan,13 Carmine Street 10014,27.0,-74.002387,40.730602
40721162,Continental Luncheonette & Deli,Delicatessen,Queens,104-03 Metropolitan Avenue 11375,12.0,-73.848705,40.710323
40721285,Domino'S Pizza,Pizza,Manhattan,153 East  116 Street 10029,12.0,-73.941099,40.798685
40721417,Loki Bar & Benchmark Restaurant,American ,Brooklyn,304 5 Avenue 11215,21.0,-73.9829184,40.6736139
40721693,Cucina Gourmet,American ,Manhattan,153 East   53 Street 10022,10.0,-73.970443,40.75844
40721728,Three Jolly Pigeons,Irish,Brooklyn,6802 3 Avenue 11220,20.0,-74.02596299999999,40.636638
40722176,Barnes & Noble Booksellers,Café/Coffee/Tea,Bronx,290 Baychester Avenue 10475,10.0,-73.82976750000002,40.8657555
40722206,Blue & Gold Bar,American ,Manhattan,79 East    7 Street 10003,10.0,-73.986201,40.727416
40722258,Sapphire Indian Cuisine,Indian,Manhattan,1845 Broadway 10023,13.0,-73.9825829,40.769461
40722408,Braulio'S & Family Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,3906 63 Street 11377,12.0,-73.9009493,40.7465045
40722463,El Sitio Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,68-28 Roosevelt Avenue 11377,2.0,-73.89659019999999,40.7461067
40722597,Village Den,American ,Manhattan,225 West   12 Street 10011,2.0,-74.001438,40.7378064
40722659,Starbucks Coffee,Café/Coffee/Tea,Manhattan,150 East 42 Street 10017,5.0,-73.97551039999999,40.75092619999999
40722665,Starbucks Coffee,Café/Coffee/Tea,Manhattan,334 5 Avenue 10001,2.0,-73.9853517,40.7477908
40722737,Bourbon Street,American ,Manhattan,407 Amsterdam Avenue 10024,25.0,-73.97778799999999,40.7833609
40722846,The Whiskey Ward,American ,Manhattan,121 Essex Street 10002,10.0,-73.9879038,40.7196456
40722858,Kerry Hills Pub,Irish,Queens,115-10 Rockaway Beach Boulevard 11694,13.0,-73.8367371,40.580119
40723158,Bonnie'S Grill,American ,Brooklyn,278 5 Avenue 11215,4.0,-73.9823795,40.674337
40723269,Peasant,American ,Manhattan,194 Elizabeth Street 10012,13.0,-73.994272,40.721696
40723447,Adrian & Rocky'S Caterers,American ,Queens,13208 Crossbay Boulevard 11417,8.0,-73.8441198,40.6764737
40723611,Sissy Mcginty'S,Irish,Queens,2567 Steinway Street 11103,12.0,-73.9127954,40.7661701
40723644,Ten Degrees,American ,Manhattan,121 St Marks Place 10009,11.0,-73.983437,40.7269523
40723673,Black Fat Pussy Cat,American ,Manhattan,130 West    3 Street 10012,5.0,-74.0010011,40.7306066
40723778,Phoebe'S,Café/Coffee/Tea,Brooklyn,335 Adams Street 11201,2.0,-73.9882453,40.6934634
40723910,Munchinette,American ,Brooklyn,1738 Sheepsead Bay Road 11235,12.0,-73.9516754,40.585088
40723936,Nucci'S Restaurant,Italian,Staten Island,616 Forest Avenue 10310,20.0,-74.1097497,40.6296623
40724205,Mcdonald'S,Hamburgers,Bronx,101 East  170 Street 10452,13.0,-73.915497,40.83967
40724246,Mcdonald'S,Hamburgers,Queens,13661 Roosevelt Avenue 11354,11.0,-73.82798679999999,40.7603752
40724274,The Wheeltapper,American ,Manhattan,141 East 44 Street 10017,10.0,-73.9744492,40.7527018
40724277,New Kim'S Restaurant,Chinese,Queens,116-06 Rockaway Beach Boulevard 11694,22.0,-73.8376322,40.5796692
40724462,Chuck E Cheese'S,Pizza,Queens,48-18 Northern Boulevard 11101,7.0,-73.9136305,40.7533158
40725075,Cinema The Brasserie,Italian,Manhattan,2 East   45 Street 10017,8.0,-73.9791142,40.754993
40725375,Market Place Pizza,Pizza,Bronx,0 Hunts Point 10474,12.0,-73.8877778,40.81777779999999
40725471,Gente,Italian,Manhattan,153 East   45 Street 10017,24.0,-73.9734886,40.7531015
40725591,Two Boots Grand Central,Italian,Manhattan,231 Grand Central Station 10017,20.0,-73.9772294,40.7527262
40725853,Evodio'S Place,American ,Brooklyn,222 Clinton Avenue 11205,2.0,-73.9687205,40.6913413
40725911,Rue 57,French,Manhattan,60 West   57 Street 10019,12.0,-73.9770219,40.7640334
40726044,Cucina Di Pesce,Italian,Manhattan,87 East    4 Street 10003,11.0,-73.989747,40.726523
40726118,Dragon Land Bakery,Chinese,Manhattan,135 Walker Street 10013,9.0,-73.99938139999999,40.7172631
40726194,Starbucks Coffee,Café/Coffee/Tea,Manhattan,525 7 Avenue 10018,9.0,-73.98837569999999,40.7535397
40726247,Oki Japanese Restaruant,Japanese,Queens,4511 Queens Boulevard 11104,5.0,-73.91895629999999,40.74353139999999
40726517,Hillstone Manhattan,Steak,Manhattan,378 Park Avenue South 10010,7.0,-73.9848365,40.742659
40726811,Reliable Food,American ,Manhattan,59 East   54 Street 10022,12.0,-73.9727504,40.7602438
40726984,Plaza Lounge,Greek,Queens,29-20 30 Avenue 11102,9.0,-73.92278879999999,40.7675356
40727214,Chinantla,Mexican,Brooklyn,657 Myrtle Avenue 11205,7.0,-73.9574976,40.6945948
40727249,Hanson Gourmet Deli & Cafe,American ,Brooklyn,17 Hanson Place 11217,12.0,-73.97760079999999,40.6853237
40727609,The Full Shilling,Irish,Manhattan,160 Pearl Street 10005,7.0,-74.0074941,40.7057352
40727750,Utsav Festive India Restaurant,Indian,Manhattan,1185 Avenue Of Americas 10036,12.0,-73.9824347,40.7578271
40727820,Housing Works Food,American ,Manhattan,126 Crosby Street 10012,12.0,-73.99657549999999,40.7246035
40728151,Roc Restaurant,Italian,Manhattan,323 Greenwich Street 10013,11.0,-74.010475,40.7172636
40728223,Au Bon Pain,Sandwiches/Salads/Mixed Buffet,Manhattan,151 West   34 Street 10001,7.0,-73.98952609999999,40.7507917
40728353,Unique Lounge,American ,Staten Island,1757 Arthur Kill Rd 10312,13.0,-74.1973,40.559734
40728711,Burger King,Hamburgers,Queens,9202 Atlantic Avenue 11416,7.0,-73.8501976,40.6874312
40728858,Vol De Nuit,French,Manhattan,148 West    4 Street 10012,7.0,-74.0006504,40.731355
40729002,Saji'S Japanese Food,Japanese,Manhattan,256 West  109 Street 10025,13.0,-73.96675669999999,40.8032378
40729118,Seven Stars Bakery,Bakery,Brooklyn,280 86 Street 11209,2.0,-74.0313962,40.6235252
40729164,Julius,American ,Manhattan,159 West 10 Street 10014,21.0,-74.00164649999999,40.7344508
40729264,Playwright Tavern,Irish,Manhattan,27 West   35 Street 10001,12.0,-73.98535629999999,40.74986860000001
40729296,Dino'S Pizza & Pasta,Pizza/Italian,Queens,3001 Broadway 11106,11.0,-73.92591,40.762454
40729439,Cositas Ricas,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,79-19 Roosevelt Avenue 11372,13.0,-73.88595699999999,40.74762399999999
40729466,Le Pain Quotidien,Sandwiches/Salads/Mixed Buffet,Manhattan,833 Lexington Avenue 10065,12.0,-73.9659032,40.76497519999999
40729582,United Grocery & Deli,Delicatessen,Manhattan,177 Hudson Street 10013,24.0,-74.00847499999999,40.722532
40729796,Juice For Life,American ,Queens,3407 Francis Lewis Boulevard 11358,12.0,-73.7891337,40.7660074
40729819,Guastavino'S,American ,Manhattan,409 East   59 Street 10022,7.0,-73.96095729999999,40.7593632
40729972,Scandals,American ,Queens,24-03 Queens Plaza North 11101,11.0,-73.94067509999999,40.75131770000001
40730115,Jolly Tinker,American ,Bronx,2875 Webester Avenue 10458,13.0,-73.8835316,40.8676037
40730140,Estelle,American ,Brooklyn,1824 Avenue U 11229,21.0,-73.9527517,40.5990416
40730270,Not Just Pizza,Pizza,Brooklyn,1286 Fulton Street 11216,3.0,-73.9491634,40.6801472
40730301,Angelica'S Bakery,Bakery,Bronx,4315 Katonah Ave 10470,7.0,-73.8676548,40.8992003
40730396,Ruby Foo'S Times Square,Asian,Manhattan,1626 Broadway 10019,9.0,-73.984011,40.7610605
40730585,Deux Amis,French,Manhattan,356 East   51 Street 10022,7.0,-73.9662084,40.7544921
40730597,Stir Cafe,American ,Manhattan,32 Broadway 10004,21.0,-74.0127775,40.7058397
40730617,Pizza Jarden,Pizza,Queens,8710 Lefferts Boulevard 11418,9.0,-73.8309735,40.6996605
40730678,Mccaffrey And Burke,American ,Queens,2854 31 Street 11102,12.0,-73.92139890000001,40.767283
40731158,Fish Bar,American ,Manhattan,237 East    5 Street 10003,3.0,-73.9893762,40.7272256
40731196,Sunflower Cafe,Café/Coffee/Tea,Brooklyn,1223 Quentin Road 11229,8.0,-73.960242,40.6082417
40731341,Villa Rustica Ristorante,Italian,Queens,7328 Bell Boulevard 11364,12.0,-73.75826769999999,40.7399448
40731374,Pizza Den,Pizza,Brooklyn,8521 18 Avenue 11214,12.0,-74.00224229999999,40.6072948
40731746,Captain'S Pizzeria And Restaurant,Pizza/Italian,Bronx,1056 Morris Park Ave 10461,9.0,-73.8542141,40.84864580000001
40731761,Brother Jimmy'S Bbq,American ,Manhattan,428 Amsterdam Avenue 10024,7.0,-73.977857,40.784301
40731939,Sato Japanese Restaurant,Japanese,Queens,9812 Queens Boulevard 11374,12.0,-73.8579257,40.7281371
40732416,Varenichnaya - Pelmini Varenichky,Russian,Brooklyn,3086 Brighton    2 Street 11235,4.0,-73.9652842,40.5764471
40732501,Tequilitas Mexican Restaurant,Mexican,Brooklyn,5213 4 Avenue 11220,2.0,-74.0138547,40.6448588
40732665,Katz'S Delicatessen,Delicatessen,Manhattan,205 East Houston Street 10002,12.0,-73.9873745,40.7222321
40732696,Giacomo Fine Foods,American ,Manhattan,269 West   72 Street 10023,8.0,-73.9839763,40.7798952
40732861,Antica Trattoria,Italian,Queens,6810 Fresh Pond Road 11385,12.0,-73.8950761,40.7021827
40733009,The Campbell Apartment - In Grand Central,American ,Manhattan,15 Vanderbilt Avenue 10017,12.0,-73.9774643,40.7526347
40733080,Dunkin' Donuts  Baskin Robbins,Donuts,Brooklyn,137 Wyckoff Avenue 11237,10.0,-73.9184203,40.7041002
40733334,John'S Donut & Coffee Shop,American ,Brooklyn,481 Myrtle Avenue 11205,12.0,-73.9660888,40.6936268
40733383,Haru,Japanese,Manhattan,433 Amsterdam Avenue 10024,9.0,-73.9772473,40.784167
40733386,Haru,Japanese,Manhattan,1329 3 Avenue 10075,9.0,-73.9583727,40.7723174
40733411,Mcdonald'S,Hamburgers,Manhattan,102 1 Avenue 10009,8.0,-73.9858807,40.7264521
40733412,Mcdonald'S,Hamburgers,Manhattan,724 Broadway 10003,11.0,-73.9932841,40.7291149
40734383,Avra Estiatorio,Greek,Manhattan,145 East   48 Street 10017,9.0,-73.97254,40.755045
40734447,Rythym & Booze,American ,Brooklyn,1674 10 Avenue 11215,10.0,-73.9795938,40.6577047
40734467,Esca,Seafood,Manhattan,402 West   43 Street 10036,10.0,-73.9927457,40.7592097
40734506,John Hughes Knights Of Columbus Club,American ,Brooklyn,1305 86 Street 11228,6.0,-74.0134161,40.6140856
40734541,J & C Seafood,Seafood,Queens,112-10 Farmers Boulevard 11412,24.0,-73.764287,40.700352
40734557,Cafe Joul,French,Manhattan,1070 1 Avenue 10022,12.0,-73.9620217,40.7590592
40734589,The Greek Kitchen  Clinton Bakery Cafe,Greek,Manhattan,889 10 Avenue 10019,10.0,-73.9885192,40.7698117
40734703,Mcdonald'S,Hamburgers,Bronx,1 West Mt Eden Avenue 10452,12.0,-73.9153942,40.844623
40735129,Juicy Lucy,"Juice, Smoothies, Fruit Salads",Manhattan,85 Avenue A 10009,2.0,-73.98443,40.725358
40735151,Mcdonald'S,Hamburgers,Manhattan,735 9 Avenue 10019,11.0,-73.98933509999999,40.763422
40735180,Cup & Saucer,American ,Manhattan,89 Canal Street 10002,2.0,-73.9934645,40.71554649999999
40735273,El Paraiso Bar & Restaurant,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,99-10 37 Avenue 11368,15.0,-73.867651,40.752163
40735660,Munchy'S,Delicatessen,Manhattan,625 8 Avenue 10018,10.0,-73.990494,40.7569545
40735858,Acqua Santa,Italian,Brooklyn,556 Driggs Avenue 11211,9.0,-73.95676279999999,40.7170508
40735965,Mesivta Eitz Chaim,Jewish/Kosher,Brooklyn,1577 48 Street 11219,36.0,-73.98512199999999,40.63198200000001
40736005,Pete'S Candy Store,American ,Brooklyn,709 Lorimer Street 11211,2.0,-73.95026779999999,40.71810989999999
40736135,Starbucks Coffee,Café/Coffee/Tea,Manhattan,200 Madison Avenue 10016,3.0,-73.9828063,40.7489289
40736137,Starbucks Coffee,Café/Coffee/Tea,Manhattan,2929 Broadway 10025,10.0,-73.964973,40.80712399999999
40736140,Starbucks Coffee,Café/Coffee/Tea,Manhattan,125 - 135 East  57 Street 10022,4.0,-73.9692235,40.7614094
40736253,Portofino Cafe,Café/Coffee/Tea,Bronx,2008 Williamsbridge Road 10461,10.0,-73.8546057,40.8544756
40736383,Mcdonald'S,Hamburgers,Queens,2141 Mott Avenue 11691,18.0,-73.75510779999999,40.6050376
40736385,Mcdonald'S,Hamburgers,Brooklyn,2797 Linden Boulevard 11208,9.0,-73.8603037,40.6701624
40736836,Silver Star Restaurant,American ,Manhattan,1236 2 Avenue 10065,7.0,-73.9615571,40.7640017
40736890,Burger King,Hamburgers,Brooklyn,4101 4 Avenue 11232,13.0,-74.0071389,40.6512448
40737045,Fisherman'S Cove,Caribbean,Brooklyn,2025 Church Avenue 11226,12.0,-73.9603194,40.6503633
40737436,Bar Veloce,Italian,Manhattan,175 Second Avenue 10003,8.0,-73.986565,40.7307119
